time,h_wspd_1,h_wspd_2,h_wspd_3,h_wspd_4,h_wspd_5,h_wspd_6,h_wdir_1,h_wdir_2,h_wdir_3,h_wdir_4,h_wdir_5,h_wdir_6,file_date,avg_pressure,avg_temp,avg_humidity,avg_dew_point
4,4.67,5.22,5.68,5.88,5.82,5.26,63.47,68.39,70.90,72.09,73.06,74.84,2016-01-08,1022.9,5.6,77.9,2.1
5,4.65,5.11,5.57,5.81,5.80,5.35,71.37,76.00,78.28,79.21,80.10,81.54,2016-01-08,1022.0,5.4,82.9,2.7
6,6.07,6.31,6.58,6.75,6.76,6.30,58.81,64.90,68.68,71.26,73.22,75.60,2016-01-08,1020.9,5.2,85.6,2.9
7,6.73,6.80,6.75,6.66,6.52,6.08,42.72,49.27,54.88,58.78,62.09,66.75,2016-01-08,1020.8,5.3,85.0,3.0
8,7.08,7.57,7.93,7.85,7.40,6.58,17.41,22.79,29.56,34.97,38.74,43.98,2016-01-08,1021.6,5.2,79.6,2.0
9,7.76,8.28,8.63,8.63,8.29,7.43,18.20,23.17,28.96,33.64,37.24,42.04,2016-01-08,1021.4,5.3,73.5,0.9
10,8.00,8.77,9.48,9.82,9.74,8.90,24.78,28.67,33.69,38.25,41.82,45.29,2016-01-08,1020.8,5.1,76.5,1.3
11,7.13,7.65,8.24,8.71,8.88,8.25,17.41,21.05,25.88,31.24,36.40,40.78,2016-01-08,1021.5,5.3,75.0,1.3
12,6.85,7.36,7.87,8.13,8.05,7.29,14.69,19.54,25.76,31.06,34.85,38.65,2016-01-08,1021.8,5.4,73.2,1.0
13,6.51,6.86,7.22,7.47,7.50,6.88,16.06,20.04,25.87,31.85,37.56,45.91,2016-01-08,1021.6,5.1,71.7,0.4
14,6.62,7.10,7.67,8.21,8.58,8.69,21.03,24.54,29.74,35.66,41.99,51.16,2016-01-08,1021.9,4.8,75.6,0.8
15,7.23,7.56,7.95,8.36,8.72,9.13,26.20,27.81,30.16,33.27,37.22,44.66,2016-01-08,1022.3,5.6,82.4,2.9
16,7.74,8.03,8.34,8.64,8.91,9.13,28.94,31.11,33.98,37.01,40.06,44.43,2016-01-08,1022.4,6.6,87.4,4.6
17,9.37,9.55,9.67,9.74,9.74,9.58,44.59,45.35,46.22,46.94,47.58,48.83,2016-01-08,1021.9,7.4,87.8,5.5
18,9.75,9.97,10.12,10.20,10.17,9.93,49.70,50.15,50.65,51.14,51.68,52.60,2016-01-08,1021.1,7.7,85.0,5.3
19,9.94,10.10,10.23,10.31,10.27,9.97,39.09,39.72,40.52,41.37,42.29,43.89,2016-01-08,1020.6,7.2,86.9,5.2
20,8.25,8.41,8.57,8.69,8.77,8.70,26.44,27.15,28.01,28.99,30.20,32.56,2016-01-08,1020.6,7.0,87.0,4.9
21,9.29,9.51,9.71,9.90,10.03,10.00,30.60,31.31,32.33,33.55,35.11,37.88,2016-01-08,1020.4,6.9,87.8,5.0
22,9.31,9.60,9.90,10.14,10.27,10.06,27.03,28.26,30.15,32.57,35.66,41.13,2016-01-08,1020.4,6.7,88.6,4.9
23,5.97,6.14,6.26,6.34,6.36,6.25,45.45,48.19,51.25,54.13,57.23,62.91,2016-01-08,1021.3,7.5,84.9,5.1
24,5.92,6.26,6.51,6.66,6.71,6.52,64.43,65.98,67.23,68.13,68.93,69.83,2016-01-08,1021.4,8.4,81.9,5.5
1,7.88,8.18,8.39,8.51,8.49,8.14,71.87,72.62,73.27,73.64,74.03,74.48,2016-01-09,1021.1,8.6,82.6,5.8
2,6.09,6.35,6.57,6.72,6.76,6.56,79.51,80.06,80.54,80.69,80.86,81.20,2016-01-09,1021.7,8.9,81.7,5.9
3,6.52,6.78,6.98,7.11,7.14,6.88,77.66,78.26,78.81,79.10,79.40,79.85,2016-01-09,1021.8,8.9,82.4,6.1
4,8.70,9.08,9.40,9.60,9.68,9.47,81.83,82.33,82.81,83.11,83.41,83.97,2016-01-09,1021.0,9.0,83.5,6.3
5,10.33,10.70,11.02,11.27,11.43,11.36,79.75,80.10,80.53,80.80,81.06,81.57,2016-01-09,1020.2,9.0,84.0,6.5
6,9.11,9.44,9.75,9.99,10.14,10.16,78.30,78.58,78.90,79.09,79.35,79.97,2016-01-09,1020.2,9.0,84.9,6.6
7,8.97,9.31,9.61,9.86,10.02,9.95,77.80,78.22,78.59,78.91,79.30,79.90,2016-01-09,1020.2,9.0,86.3,6.8
8,8.36,8.72,9.06,9.33,9.53,9.57,73.03,73.77,74.55,75.17,75.78,76.60,2016-01-09,1020.4,9.0,87.4,7.1
9,8.59,8.97,9.35,9.65,9.86,9.89,75.29,76.08,76.84,77.42,77.94,78.64,2016-01-09,1020.1,9.1,88.2,7.3
10,8.81,9.22,9.58,9.86,10.05,10.08,68.21,69.21,70.25,71.06,71.73,72.71,2016-01-09,1019.7,9.1,88.3,7.3
11,8.25,8.68,9.11,9.47,9.73,9.87,74.57,75.28,76.15,76.76,77.30,78.12,2016-01-09,1019.8,9.3,88.5,7.5
12,8.49,8.94,9.37,9.72,9.95,10.00,74.27,75.39,76.50,77.38,78.15,79.17,2016-01-09,1020.1,9.4,89.2,7.7
13,8.53,8.97,9.36,9.66,9.87,9.92,84.90,85.46,86.10,86.55,86.97,87.69,2016-01-09,1020.4,9.5,90.0,7.9
14,9.25,9.75,10.16,10.43,10.58,10.57,86.93,87.48,88.11,88.59,89.11,90.09,2016-01-09,1020.4,9.6,90.9,8.2
15,7.97,8.42,8.84,9.17,9.41,9.57,86.05,87.11,88.21,89.18,90.16,91.96,2016-01-09,1021.2,9.8,91.8,8.5
16,7.42,7.83,8.18,8.44,8.63,8.81,78.45,80.42,82.23,83.54,84.76,87.01,2016-01-09,1021.6,9.7,93.1,8.7
17,8.35,8.83,9.16,9.36,9.51,9.64,70.99,73.47,75.54,77.13,78.69,81.50,2016-01-09,1020.8,10.1,92.9,9.0
18,8.52,9.17,9.71,10.05,10.24,10.27,65.57,69.31,72.49,74.84,76.98,80.49,2016-01-09,1019.8,10.0,93.6,9.0
19,9.09,9.81,10.41,10.77,11.00,11.23,76.40,78.82,81.22,83.03,84.61,87.31,2016-01-09,1019.2,10.2,94.0,9.3
20,7.91,8.67,9.44,10.02,10.48,10.97,75.99,78.80,81.30,83.14,84.53,86.70,2016-01-09,1018.8,10.0,94.3,9.2
21,7.19,7.86,8.47,8.97,9.43,10.03,69.95,74.10,77.80,80.47,82.70,85.83,2016-01-09,1018.8,9.5,95.6,8.9
22,7.44,7.98,8.47,8.88,9.23,9.61,73.88,77.72,80.95,83.26,85.28,88.15,2016-01-09,1019.1,9.4,96.7,8.9
23,9.27,9.82,10.26,10.56,10.80,11.16,81.38,83.71,85.79,87.30,88.69,90.71,2016-01-09,1019.2,9.7,96.8,9.3
24,10.12,10.55,10.89,11.04,11.09,11.42,79.40,81.82,84.19,86.02,87.73,90.63,2016-01-09,1019.1,10.1,96.2,9.6
1,10.75,11.31,12.27,12.26,12.02,12.79,72.97,75.66,78.05,81.87,85.56,86.70,2016-01-10,1018.5,10.0,96.5,9.5
2,11.07,11.81,13.40,13.74,13.69,14.04,71.75,74.20,76.31,79.83,84.11,88.83,2016-01-10,1017.9,10.1,97.0,9.6
3,11.74,12.61,13.66,14.16,14.62,14.06,77.04,79.31,82.55,86.72,90.14,96.38,2016-01-10,1016.9,10.2,97.2,9.8
4,12.22,13.46,14.13,15.20,15.79,15.90,90.15,92.48,96.91,100.58,103.57,108.42,2016-01-10,1015.9,10.5,97.1,10.0
5,12.89,14.51,15.23,16.32,17.00,17.69,97.11,98.72,102.42,105.11,107.08,109.73,2016-01-10,1014.6,10.8,96.5,10.2
6,14.26,15.74,16.65,17.65,18.56,19.65,105.66,106.32,108.14,109.70,110.99,113.03,2016-01-10,1013.0,11.2,95.3,10.4
7,15.28,16.50,17.55,18.67,19.55,20.40,117.04,117.66,118.55,119.89,121.23,122.64,2016-01-10,1011.0,11.3,94.9,10.6
8,16.17,17.26,18.49,19.71,20.53,20.50,121.92,122.76,123.97,125.62,127.15,129.29,2016-01-10,1009.6,11.6,96.0,10.9
9,16.90,17.96,19.16,20.13,20.77,21.82,132.03,133.08,134.47,135.99,137.82,140.40,2016-01-10,1007.7,11.7,98.0,11.4
10,16.01,17.09,18.28,19.15,19.97,20.88,140.75,141.46,142.34,143.10,144.11,146.11,2016-01-10,1006.1,12.1,98.0,11.8
11,17.09,18.16,19.31,20.26,21.04,22.12,135.55,136.19,137.31,138.70,140.19,142.69,2016-01-10,1004.5,12.4,97.9,12.1
12,17.46,18.43,19.17,19.79,20.27,20.87,137.02,139.11,141.33,143.40,145.34,148.45,2016-01-10,1002.6,12.7,97.5,12.3
13,16.17,17.04,18.18,18.94,19.82,21.32,134.68,134.99,135.15,135.69,136.32,137.74,2016-01-10,1001.9,13.1,95.3,12.3
14,17.75,19.05,20.63,21.77,22.90,24.51,132.46,133.65,135.08,136.79,138.68,141.96,2016-01-10,1001.1,12.7,95.9,12.1
15,16.64,17.90,19.29,20.50,21.67,23.37,128.90,130.01,131.20,132.56,134.08,136.77,2016-01-10,1000.8,12.6,94.6,11.7
16,16.33,17.70,19.44,20.28,21.26,22.64,125.37,126.23,127.30,128.52,129.99,132.83,2016-01-10,1000.0,12.3,96.3,11.8
17,16.11,17.52,18.00,19.35,20.66,22.04,123.69,124.69,126.33,127.67,129.28,132.59,2016-01-10,998.7,12.4,96.6,11.9
18,11.43,8.58,10.29,12.11,15.60,20.48,129.93,134.16,130.71,133.83,137.67,136.05,2016-01-10,997.2,12.1,96.4,11.5
19,10.19,10.45,12.82,14.40,17.60,12.64,128.93,122.61,127.89,128.30,129.19,77.12,2016-01-10,995.7,11.8,97.6,11.4
20,14.42,15.42,16.35,17.07,17.33,5.76,123.84,124.75,126.69,129.05,127.88,49.07,2016-01-10,995.2,11.2,98.3,11.0
21,14.68,15.68,16.48,17.20,17.22,15.71,129.60,131.29,134.02,137.46,140.57,144.45,2016-01-10,995.3,11.5,95.4,10.8
22,15.51,16.41,16.91,17.34,17.48,17.09,134.17,137.61,141.79,145.43,148.37,151.25,2016-01-10,995.8,11.3,91.3,10.0
23,14.26,15.06,15.58,16.02,16.17,15.11,144.83,146.88,148.46,149.91,150.73,151.51,2016-01-10,996.7,11.7,78.5,8.0
24,14.27,15.03,15.56,15.95,16.17,15.16,138.86,139.34,139.69,139.75,139.51,138.99,2016-01-10,997.7,12.3,69.5,6.9
1,15.45,15.99,16.28,16.42,16.41,15.44,134.79,135.00,135.10,135.01,134.70,134.26,2016-01-11,999.5,11.0,67.7,5.2
2,15.89,16.54,16.98,17.09,16.74,16.27,132.12,132.18,132.32,132.11,131.97,130.33,2016-01-11,1001.6,8.0,62.9,1.4
3,13.94,14.59,15.15,15.15,14.80,13.16,130.37,130.54,130.65,130.30,129.70,129.14,2016-01-11,1003.1,7.3,60.2,0.1
4,13.27,13.85,14.42,14.45,14.01,12.15,132.03,132.03,131.85,131.33,130.96,130.68,2016-01-11,1004.3,6.6,60.5,-0.5
5,14.32,15.13,15.72,15.72,15.53,14.91,129.58,129.88,129.99,129.58,128.67,120.53,2016-01-11,1005.3,5.7,56.8,-2.2
6,9.66,10.59,11.18,11.01,10.21,6.82,128.75,129.10,128.78,128.53,127.98,121.99,2016-01-11,1006.6,5.1,56.7,-2.8
7,10.55,11.76,12.43,12.48,11.41,9.16,128.00,128.31,128.26,128.08,127.98,130.08,2016-01-11,1007.7,4.6,57.1,-3.1
8,8.19,9.44,10.29,9.94,8.29,4.89,132.54,132.52,132.66,132.18,133.22,127.92,2016-01-11,1009.2,3.8,53.6,-4.7
9,8.29,9.43,10.26,9.88,8.61,4.86,135.49,135.30,135.17,134.52,134.17,132.28,2016-01-11,1010.2,3.3,54.0,-5.2
10,8.64,9.74,10.45,10.13,8.89,6.13,135.15,134.93,134.73,134.41,134.87,138.06,2016-01-11,1011.3,2.5,54.0,-5.9
11,7.85,8.93,9.75,9.35,8.12,4.98,136.62,136.03,135.76,135.49,135.51,129.51,2016-01-11,1012.6,1.4,55.5,-6.6
12,7.06,8.01,8.68,8.41,7.15,4.82,138.01,137.72,137.04,136.54,136.92,136.19,2016-01-11,1013.7,0.7,57.2,-6.8
13,8.42,9.79,10.55,10.22,8.44,5.10,141.03,139.66,139.59,139.42,140.02,117.57,2016-01-11,1014.6,0.4,56.4,-7.3
14,7.88,9.22,9.99,9.53,7.79,5.00,143.79,142.04,141.48,141.20,141.97,123.61,2016-01-11,1015.9,0.2,54.1,-8.0
15,6.57,8.02,8.81,8.36,6.43,2.75,139.60,138.90,137.93,137.00,136.83,146.23,2016-01-11,1016.8,0.2,51.9,-8.5
16,6.89,8.34,9.26,8.74,6.80,2.42,138.28,138.42,137.36,137.27,135.92,141.35,2016-01-11,1017.1,0.1,46.5,-10.0
17,5.68,7.07,8.05,7.41,5.57,1.96,132.10,131.31,130.28,129.68,128.50,152.15,2016-01-11,1017.0,0.7,47.1,-9.3
18,6.67,7.91,8.87,8.32,6.39,1.85,131.02,131.77,131.21,130.60,130.29,150.23,2016-01-11,1016.2,1.2,46.7,-9.1
19,6.18,7.65,8.59,8.00,6.11,2.43,133.85,134.62,134.91,134.18,134.30,122.23,2016-01-11,1016.1,1.6,41.7,-10.1
20,5.13,6.31,7.33,6.60,5.09,1.54,140.90,135.03,134.94,133.80,130.39,136.98,2016-01-11,1016.4,2.0,41.6,-9.7
21,6.06,7.44,8.68,8.06,6.45,2.07,134.75,131.94,131.80,130.95,132.48,151.05,2016-01-11,1017.3,2.2,43.7,-8.9
22,5.33,6.51,7.44,6.87,5.20,1.86,138.21,137.73,136.97,135.53,135.73,155.40,2016-01-11,1018.3,1.9,42.9,-9.4
23,4.69,5.85,6.55,6.07,4.65,2.08,144.43,143.24,141.80,141.03,142.38,155.53,2016-01-11,1019.3,1.5,44.0,-9.4
24,3.79,4.64,4.98,4.72,3.73,1.90,151.39,150.87,149.83,148.30,147.86,140.74,2016-01-11,1019.6,1.3,43.0,-9.9
1,3.08,3.75,3.83,3.62,2.83,1.80,139.85,154.18,133.87,149.38,125.38,145.58,2016-01-12,1020.2,1.0,41.5,-10.7
2,2.47,3.14,3.20,3.04,2.36,1.30,88.14,132.55,118.88,130.96,128.12,137.68,2016-01-12,1020.7,0.9,40.4,-11.1
3,2.06,2.67,2.73,2.60,1.97,1.32,76.16,101.76,82.97,96.71,75.08,134.53,2016-01-12,1021.0,0.8,39.9,-11.3
4,1.81,2.22,2.16,2.08,1.55,1.12,46.06,71.61,54.28,86.87,70.23,74.84,2016-01-12,1020.9,0.6,38.8,-11.8
5,1.23,1.45,1.48,1.39,1.10,0.96,-97.83,-79.82,-67.98,-53.56,-54.28,20.27,2016-01-12,1020.6,0.4,42.3,-10.9
6,1.75,1.92,1.88,1.81,1.46,1.06,-2.32,17.12,2.11,9.92,13.21,-24.19,2016-01-12,1020.4,0.4,45.6,-10.0
7,2.40,2.63,2.57,2.41,1.93,1.01,134.54,140.98,137.44,133.49,129.01,33.25,2016-01-12,1020.3,0.2,50.2,-9.0
8,1.30,1.47,1.35,1.34,1.08,1.02,123.55,124.74,109.62,97.78,77.57,36.99,2016-01-12,1020.4,0.2,43.9,-10.7
9,0.74,0.82,1.01,0.93,0.96,1.66,-1.12,8.32,-9.34,3.85,-3.28,27.41,2016-01-12,1019.8,0.5,38.1,-12.1
10,0.67,0.80,0.94,0.77,0.71,0.54,-55.89,-43.56,-64.29,-25.89,-36.50,92.15,2016-01-12,1019.1,0.8,40.7,-11.1
11,1.37,1.36,1.55,1.45,1.40,1.34,-6.25,-4.21,-4.19,8.92,-0.48,-2.87,2016-01-12,1019.0,1.0,45.9,-9.4
12,1.28,1.50,1.62,1.68,1.46,1.29,52.40,63.56,62.72,75.58,57.47,-18.08,2016-01-12,1018.3,1.1,48.9,-8.4
13,2.49,3.22,3.50,3.33,2.35,1.23,133.56,151.56,149.25,144.77,131.45,151.80,2016-01-12,1017.3,2.2,49.9,-7.2
14,4.57,5.76,6.76,6.37,4.67,1.93,139.97,140.17,138.03,137.26,138.72,158.03,2016-01-12,1016.3,4.2,53.5,-4.4
15,7.26,8.69,9.88,9.35,7.59,3.61,133.65,133.31,132.30,131.58,131.69,148.82,2016-01-12,1015.6,5.5,51.7,-3.7
16,11.37,12.37,13.12,13.08,12.14,7.53,125.17,125.25,125.09,124.34,123.94,122.61,2016-01-12,1014.3,6.3,53.6,-2.4
17,14.87,15.44,15.82,15.94,15.75,13.05,115.88,116.48,116.80,116.66,116.30,114.76,2016-01-12,1012.3,7.1,50.7,-2.4
18,16.06,16.49,16.80,17.01,17.00,16.12,112.80,112.96,113.21,113.36,113.44,113.55,2016-01-12,1010.1,7.4,52.2,-1.8
19,17.23,17.56,17.83,18.03,18.02,17.15,108.44,108.64,108.85,108.91,108.89,109.38,2016-01-12,1007.8,7.4,54.3,-1.3
20,17.06,17.42,17.69,17.88,17.99,17.65,110.19,110.39,110.43,110.37,110.49,111.17,2016-01-12,1006.5,7.5,58.1,-0.2
21,16.57,16.95,17.28,17.51,17.61,17.17,110.35,110.49,110.57,110.62,110.87,111.42,2016-01-12,1005.7,7.6,62.1,0.8
22,15.31,15.78,16.12,16.30,16.33,15.65,117.84,118.30,118.55,118.54,118.68,119.77,2016-01-12,1005.7,7.8,59.3,0.3
23,12.12,12.60,13.03,13.21,13.21,11.32,121.94,121.61,121.66,121.51,122.08,123.98,2016-01-12,1005.7,7.8,60.0,0.5
24,9.51,10.08,10.64,10.75,10.53,8.29,133.37,133.17,133.23,133.22,133.28,136.33,2016-01-12,1005.9,7.4,59.6,0.1
1,7.61,8.14,8.69,8.84,8.60,5.86,138.26,138.80,139.12,139.55,139.92,150.73,2016-01-13,1006.1,6.8,60.7,-0.2
2,9.98,10.66,11.23,11.24,10.79,7.67,143.34,143.48,143.79,143.28,143.30,151.75,2016-01-13,1006.4,5.8,60.6,-1.2
3,12.43,13.01,13.55,13.53,13.05,10.04,137.43,137.48,136.78,136.26,135.20,126.62,2016-01-13,1007.2,4.2,65.1,-1.8
4,12.35,13.33,14.25,14.18,13.24,10.44,134.93,134.65,134.42,134.23,134.43,134.37,2016-01-13,1008.4,2.8,65.6,-3.0
5,16.45,17.00,17.37,17.52,17.59,16.87,129.16,128.95,128.90,128.75,128.47,129.39,2016-01-13,1009.8,1.4,58.3,-5.9
6,14.39,14.73,15.03,15.17,14.95,12.11,127.35,126.96,126.79,126.65,126.23,128.05,2016-01-13,1011.4,-0.3,54.9,-8.3
7,11.85,12.45,13.04,13.04,12.16,7.58,126.72,126.54,126.65,126.66,126.69,133.84,2016-01-13,1012.9,-1.1,52.3,-9.6
8,11.92,12.41,12.84,13.11,12.33,7.94,127.04,127.01,126.98,126.30,126.30,128.68,2016-01-13,1014.4,-1.8,53.5,-10.0
9,12.93,13.56,13.79,13.84,13.32,9.41,128.60,128.53,128.67,128.31,128.46,129.63,2016-01-13,1014.9,-2.3,57.0,-9.7
10,11.73,12.18,12.40,12.29,12.00,8.15,128.83,128.87,129.01,128.77,128.95,130.69,2016-01-13,1015.9,-2.9,59.1,-9.7
11,12.31,12.88,13.34,13.12,12.77,8.09,130.56,130.73,130.78,130.77,131.32,135.16,2016-01-13,1017.0,-3.2,59.6,-10.0
12,10.70,11.74,12.77,12.30,10.82,7.35,133.59,132.69,132.13,131.94,133.40,131.31,2016-01-13,1018.1,-3.6,61.0,-10.0
13,10.14,11.13,11.75,11.48,10.47,5.78,135.96,134.30,134.16,133.99,134.68,143.23,2016-01-13,1019.1,-4.0,62.0,-10.2
14,10.61,11.52,12.08,11.84,10.81,6.87,140.77,138.71,138.49,138.17,138.60,141.84,2016-01-13,1019.4,-4.0,60.6,-10.5
15,8.37,9.25,10.21,9.88,8.15,4.74,144.43,141.40,140.26,140.90,143.54,143.45,2016-01-13,1019.9,-3.8,58.0,-10.8
16,8.38,9.27,10.39,9.89,8.50,3.44,148.80,145.56,143.72,144.78,148.73,64.73,2016-01-13,1019.9,-3.1,55.5,-10.8
17,9.33,10.41,10.97,10.62,9.24,5.37,136.83,136.15,136.73,136.39,134.81,132.89,2016-01-13,1019.2,-2.8,52.9,-11.1
18,6.42,7.78,8.45,8.19,5.87,2.00,138.31,137.33,137.40,138.36,136.79,90.28,2016-01-13,1018.6,-2.7,49.7,-11.7
19,5.48,6.72,7.38,6.90,5.15,3.21,133.39,132.00,132.43,133.46,132.26,92.04,2016-01-13,1017.7,-2.3,46.2,-12.3
20,5.01,6.52,7.25,6.85,4.93,3.93,135.19,133.73,134.21,135.61,134.42,111.67,2016-01-13,1017.6,-1.6,44.2,-12.2
21,4.44,5.80,6.43,5.96,4.29,1.72,140.70,140.08,139.49,140.35,138.10,31.14,2016-01-13,1017.5,-1.6,43.8,-12.3
22,4.46,5.77,6.50,5.86,4.17,2.40,143.65,143.10,142.31,143.92,142.55,70.06,2016-01-13,1017.7,-1.9,44.7,-12.4
23,5.63,7.23,8.34,7.47,5.34,2.07,136.35,134.91,133.96,135.15,134.52,86.25,2016-01-13,1018.5,-2.1,50.6,-11.0
24,6.58,8.35,9.46,8.77,6.22,1.71,137.58,137.16,136.47,135.74,136.69,66.17,2016-01-13,1019.1,-2.2,53.0,-10.5
1,5.52,6.82,7.80,7.19,4.83,2.17,-49.13,-49.42,-50.08,-49.70,-46.49,45.17,2016-01-14,1019.5,-2.3,52.5,-10.7
2,5.69,6.98,7.90,7.54,5.44,1.05,-71.34,-72.20,-72.89,-73.07,-73.37,47.35,2016-01-14,1019.0,-2.4,50.5,-11.3
3,4.46,5.40,6.18,5.91,4.26,0.89,-73.01,-73.85,-75.58,-76.64,-76.33,49.87,2016-01-14,1018.7,-2.7,49.2,-11.9
4,4.01,5.06,5.79,5.32,3.84,0.99,-75.43,-76.52,-78.00,-76.47,-78.10,79.08,2016-01-14,1018.7,-2.6,47.7,-12.1
5,4.20,5.23,5.95,5.32,3.96,0.73,-78.84,-79.91,-81.21,-79.31,-81.46,82.68,2016-01-14,1018.4,-2.5,46.9,-12.2
6,4.05,5.07,5.74,5.23,3.92,1.04,-77.53,-79.64,-80.68,-78.36,-80.86,44.67,2016-01-14,1017.8,-2.3,45.8,-12.4
7,4.25,5.24,5.91,5.38,4.15,1.12,-72.60,-73.81,-74.39,-72.12,-74.46,59.11,2016-01-14,1017.3,-2.2,45.1,-12.5
8,3.35,4.13,4.65,4.04,3.28,1.39,-76.87,-78.65,-80.05,-77.82,-80.98,69.93,2016-01-14,1017.2,-2.3,44.1,-12.8
9,2.50,3.30,3.61,2.95,2.51,0.88,-88.52,-89.85,-91.91,-90.95,-95.58,94.52,2016-01-14,1016.8,-2.0,44.6,-12.4
10,2.18,3.07,3.31,2.87,2.27,0.99,-124.92,-124.38,-126.96,-126.66,-129.97,128.54,2016-01-14,1016.1,-1.2,50.4,-10.2
11,1.64,2.20,2.28,1.99,1.61,0.77,-115.23,-115.12,-119.60,-116.94,-114.86,71.26,2016-01-14,1015.9,-0.2,54.8,-8.2
12,1.40,1.87,2.18,2.39,2.38,2.46,-75.08,-77.96,-93.39,-107.50,-116.89,-92.69,2016-01-14,1015.7,-0.5,59.2,-7.4
13,3.07,3.93,4.41,4.64,4.15,3.40,-104.31,-101.91,-107.35,-112.08,-114.69,-69.31,2016-01-14,1015.7,0.7,61.0,-6.0
14,6.31,7.42,8.60,8.49,6.40,3.44,-102.62,-103.29,-104.30,-103.99,-104.31,-85.87,2016-01-14,1015.5,2.6,59.1,-4.6
15,7.69,8.60,9.57,9.51,7.79,5.05,-97.09,-97.62,-98.39,-98.05,-98.08,-99.80,2016-01-14,1015.8,2.9,59.7,-4.1
16,7.99,8.90,9.81,9.75,8.34,4.94,-95.72,-96.32,-96.93,-96.87,-96.88,-97.31,2016-01-14,1015.8,3.9,56.0,-4.1
17,7.73,8.79,9.88,9.75,8.03,4.61,-88.56,-88.90,-89.28,-89.79,-89.63,-91.75,2016-01-14,1015.5,4.8,53.6,-3.8
18,7.08,8.37,9.60,9.45,7.32,4.16,-92.01,-91.74,-92.10,-93.22,-93.60,-98.12,2016-01-14,1014.8,5.7,50.8,-3.7
19,5.98,7.17,8.14,8.06,6.37,3.62,-103.61,-102.48,-102.22,-103.62,-104.28,-110.84,2016-01-14,1014.3,6.4,50.7,-3.1
20,4.92,5.71,6.43,6.41,5.36,3.42,-116.82,-114.91,-113.84,-114.97,-114.55,-118.50,2016-01-14,1014.0,7.1,54.8,-1.4
21,4.04,4.69,5.30,5.31,4.50,2.87,-128.09,-124.03,-120.60,-119.81,-116.64,-115.25,2016-01-14,1014.2,7.7,60.8,0.7
22,4.78,5.86,7.08,7.14,5.22,2.05,-100.18,-99.07,-99.49,-102.40,-102.06,-59.09,2016-01-14,1014.8,8.2,61.0,1.1
23,4.22,5.06,6.00,5.55,4.34,2.32,-87.65,-87.81,-90.08,-94.90,-95.85,-55.89,2016-01-14,1015.5,8.0,60.2,0.8
24,3.23,4.13,4.72,4.42,3.70,1.59,-103.66,-101.60,-101.05,-103.62,-101.34,-73.50,2016-01-14,1015.6,7.8,62.9,1.2
1,3.63,4.75,5.84,5.65,4.50,1.59,-120.98,-116.85,-114.57,-114.76,-112.19,-41.62,2016-01-15,1016.0,7.9,69.5,2.7
2,4.80,6.09,7.48,7.36,6.13,3.08,-120.85,-119.34,-118.88,-118.77,-117.20,-73.66,2016-01-15,1016.0,8.1,71.9,3.3
3,5.60,6.89,8.43,8.17,6.49,0.62,-122.12,-121.85,-121.91,-122.52,-120.43,-18.23,2016-01-15,1015.8,7.9,77.0,4.2
4,6.68,7.84,9.27,8.66,6.32,1.01,-128.96,-127.12,-125.05,-122.70,-118.01,12.06,2016-01-15,1015.3,8.1,77.9,4.5
5,7.35,8.70,10.43,9.86,7.00,1.15,-128.86,-127.22,-125.46,-123.12,-117.03,24.10,2016-01-15,1015.1,8.2,76.7,4.4
6,7.55,8.96,10.70,10.36,8.10,1.01,-126.09,-123.71,-121.04,-118.23,-113.46,22.46,2016-01-15,1014.7,8.2,78.0,4.6
7,7.75,8.96,10.36,8.97,5.91,0.94,-119.27,-116.18,-112.67,-108.32,-100.81,29.57,2016-01-15,1014.5,8.1,76.3,4.2
8,6.79,7.49,7.86,6.67,4.45,1.24,-118.81,-115.14,-110.31,-109.02,-103.01,68.66,2016-01-15,1014.8,7.9,78.0,4.4
9,6.46,7.33,7.99,7.34,4.82,0.98,-120.60,-117.63,-113.89,-114.84,-110.03,90.27,2016-01-15,1014.8,7.7,78.6,4.3
10,5.38,5.86,6.18,5.82,4.40,0.78,-119.42,-117.17,-112.88,-112.73,-107.00,111.21,2016-01-15,1014.7,7.5,79.5,4.2
11,4.53,5.20,5.78,5.74,4.42,1.55,-108.84,-106.19,-102.46,-102.76,-97.91,36.92,2016-01-15,1014.8,7.5,77.5,3.8
12,3.95,4.40,5.02,5.47,4.63,1.67,-109.38,-104.58,-97.25,-99.09,-95.14,-18.15,2016-01-15,1014.8,7.3,80.5,4.2
13,5.67,6.07,6.44,6.02,4.71,1.40,-119.74,-115.07,-105.36,-108.37,-104.95,3.64,2016-01-15,1014.9,7.5,79.9,4.3
14,4.11,4.46,4.60,3.55,2.27,1.21,34.41,-89.18,-152.02,-153.22,-136.05,9.85,2016-01-15,1014.0,8.2,80.5,5.1
15,7.54,8.34,9.05,9.41,8.99,7.29,-124.19,-138.12,-134.47,-135.06,-134.04,-128.24,2016-01-15,1014.6,8.4,82.4,5.6
16,9.68,10.57,11.60,12.16,11.94,7.80,-135.65,-134.18,-133.80,-133.16,-133.42,-124.57,2016-01-15,1014.3,8.7,82.4,5.9
17,8.81,9.59,10.51,11.08,11.19,9.22,-137.41,-136.19,-135.48,-134.33,-133.63,-128.06,2016-01-15,1012.6,8.9,84.0,6.3
